,JBHT
2018-07-16,114.31350708007812
2018-07-17,114.71929168701172
2018-07-18,114.59661102294922
2018-07-19,114.73817443847656
2018-07-20,114.43618774414062
2018-07-23,115.05902099609375
2018-07-24,110.49140167236328
2018-07-25,112.19010925292969
2018-07-26,112.12406921386719
2018-07-27,112.16180419921875
2018-07-30,111.1803207397461
2018-07-31,113.1527099609375
2018-08-01,112.72803497314453
2018-08-02,115.75402069091797
2018-08-03,114.24105834960938
2018-08-06,114.7516860961914
2018-08-07,116.01881408691406
2018-08-08,115.28124237060547
2018-08-09,115.09210968017578
2018-08-10,114.52471923828125
2018-08-13,113.60748291015625
2018-08-14,114.95970916748047
2018-08-15,114.7138671875
2018-08-16,115.03535461425781
2018-08-17,115.6878433227539
2018-08-20,116.71858215332031
2018-08-21,117.16300201416016
2018-08-22,117.20085144042969
2018-08-23,116.77532196044922
2018-08-24,117.0684585571289
2018-08-27,117.05900573730469
2018-08-28,115.07318878173828
2018-08-29,114.66656494140625
2018-08-30,113.29541778564453
2018-08-31,114.18429565429688
2018-09-04,113.45616149902344
2018-09-05,116.37814331054688
2018-09-06,116.38761901855469
2018-09-07,116.29304504394531
2018-09-10,120.51053619384766
2018-09-11,119.60270690917969
2018-09-12,118.46798706054688
2018-09-13,117.13465881347656
2018-09-14,117.78713989257812
2018-09-17,115.7918701171875
2018-09-18,116.68074798583984
2018-09-19,115.45144653320312
2018-09-20,112.91716766357422
2018-09-21,112.52944946289062
2018-09-24,113.85333251953125
2018-09-25,113.31432342529297
2018-09-26,114.50582122802734
2018-09-27,112.00936126708984
2018-09-28,112.47272491455078
2018-10-01,114.50582122802734
2018-10-02,113.82496643066406
2018-10-03,114.0897445678711
2018-10-04,114.45853424072266
2018-10-05,113.8628158569336
2018-10-08,114.50582122802734
2018-10-09,111.74456024169922
2018-10-10,107.7351303100586
2018-10-11,104.2930679321289
2018-10-12,103.347412109375
2018-10-15,105.46564483642578
2018-10-16,107.69731903076172
2018-10-17,106.09921264648438
2018-10-18,103.90534973144531
2018-10-19,105.56018829345703
2018-10-22,105.03064727783203
2018-10-23,103.05429077148438
2018-10-24,100.86991119384766
2018-10-25,101.56019592285156
2018-10-26,100.71858978271484
2018-10-29,101.2765121459961
2018-10-30,103.79185485839844
2018-10-31,104.5956802368164
2018-11-01,104.86988830566406
2018-11-02,104.02826690673828
2018-11-05,102.90299224853516
2018-11-06,102.91243743896484
2018-11-07,105.02119445800781
2018-11-08,103.5333251953125
2018-11-09,101.13573455810547
2018-11-12,100.64292907714844
2018-11-13,99.90375518798828
2018-11-14,99.7142105102539
2018-11-15,100.9841079711914
2018-11-16,101.42001342773438
2018-11-19,102.8320541381836
2018-11-20,98.90869140625
2018-11-21,100.12171936035156
2018-11-23,99.8942642211914
2018-11-26,102.32978820800781
2018-11-27,100.39653015136719
2018-11-28,102.95524597167969
2018-11-29,100.68084716796875
2018-11-30,100.79456329345703
2018-12-03,99.51520538330078
2018-12-04,95.36437225341797
2018-12-06,98.01787567138672
2018-12-07,94.61572265625
2018-12-10,94.68206024169922
2018-12-11,93.49748229980469
2018-12-12,93.15631866455078
2018-12-13,90.85345458984375
2018-12-14,87.83988952636719
2018-12-17,88.778076171875
2018-12-18,88.67382049560547
2018-12-19,87.08172607421875
2018-12-20,87.59346771240234
2018-12-21,86.09612274169922
2018-12-24,84.03022766113281
2018-12-26,87.81143951416016
2018-12-27,88.89176940917969
2018-12-28,88.35161590576172
2018-12-31,88.17155456542969
2019-01-02,88.36106872558594
2019-01-03,86.1340560913086
2019-01-04,88.47481536865234
2019-01-07,88.36106872558594
2019-01-08,90.8629150390625
2019-01-09,91.89588165283203
2019-01-10,92.01910400390625
2019-01-11,92.37921142578125
2019-01-14,92.88147735595703
2019-01-15,92.00015258789062
2019-01-16,91.876953125
2019-01-17,94.6915512084961
2019-01-18,100.55765533447266
2019-01-22,98.3685302734375
2019-01-23,96.55845642089844
2019-01-24,97.3355484008789
2019-01-25,98.89920806884766
2019-01-28,98.98448944091797
2019-01-29,99.78057098388672
2019-01-30,101.38211822509766
2019-01-31,101.43897247314453
2019-02-01,102.18765258789062
2019-02-04,102.95524597167969
2019-02-05,103.78919982910156
2019-02-06,102.95524597167969
2019-02-07,103.42074584960938
2019-02-08,103.8102035522461
2019-02-11,104.14269256591797
2019-02-12,105.90958404541016
2019-02-13,105.51060485839844
2019-02-14,106.49856567382812
2019-02-15,107.90447235107422
2019-02-19,108.11347198486328
2019-02-20,108.09447479248047
2019-02-21,105.87159729003906
2019-02-22,103.64873504638672
2019-02-25,102.01481628417969
2019-02-26,102.59428405761719
2019-02-27,101.65382385253906
2019-02-28,102.28079986572266
2019-03-01,101.85331726074219
2019-03-04,100.77987670898438
2019-03-05,97.70204162597656
2019-03-06,98.072509765625
2019-03-07,96.79960632324219
2019-03-08,96.68562316894531
2019-03-11,99.37396240234375
2019-03-12,98.69000244140625
2019-03-13,100.14342498779297
2019-03-14,98.927490234375
2019-03-15,98.1295166015625
2019-03-18,98.9179916381836
2019-03-19,95.46966552734375
2019-03-20,94.7002182006836
2019-03-21,95.05169677734375
2019-03-22,92.65782928466797
2019-03-25,91.75537872314453
2019-03-26,93.1802978515625
2019-03-27,94.13975524902344
2019-03-28,95.92564392089844
2019-03-29,96.22012329101562
2019-04-01,98.27201080322266
2019-04-02,98.05354309082031
2019-04-03,98.35752868652344
2019-04-04,99.06048583984375
2019-04-05,99.4404525756836
2019-04-08,98.8039779663086
2019-04-09,97.84453582763672
2019-04-10,97.25555419921875
2019-04-11,99.45943450927734
2019-04-12,101.34037017822266
2019-04-15,100.21943664550781
2019-04-16,95.26068878173828
2019-04-17,93.57929229736328
2019-04-18,92.34434509277344
2019-04-22,93.68378448486328
2019-04-23,93.0853042602539
2019-04-24,93.56978607177734
2019-04-25,92.00235748291016
2019-04-26,93.3987808227539
2019-04-29,90.8244400024414
2019-04-30,89.75099182128906
2019-05-01,87.2146224975586
2019-05-02,90.00588989257812
2019-05-03,91.41580200195312
2019-05-06,92.09215545654297
2019-05-07,91.44436645507812
2019-05-08,90.76799774169922
2019-05-09,90.88230895996094
2019-05-10,90.55842590332031
2019-05-13,89.11039733886719
2019-05-14,91.10142517089844
2019-05-15,91.01569366455078
2019-05-16,91.97787475585938
2019-05-17,91.47295379638672
2019-05-20,92.86382293701172
2019-05-21,91.21575164794922
2019-05-22,88.529296875
2019-05-23,86.71928405761719
2019-05-24,85.03307342529297
2019-05-28,81.6988296508789
2019-05-29,80.82239532470703
2019-05-30,81.45114135742188
2019-05-31,81.1081771850586
2019-06-03,81.25108337402344
2019-06-04,84.299560546875
2019-06-05,84.2804946899414
2019-06-06,83.5850601196289
2019-06-07,83.2516098022461
