,TFX
2022-03-01,328.0337219238281
2022-03-02,334.8061828613281
2022-03-03,338.2909240722656
2022-03-04,344.8533630371094
2022-03-07,342.1632995605469
2022-03-08,332.0240478515625
2022-03-09,338.07415771484375
2022-03-10,334.37908935546875
2022-03-11,331.06829833984375
2022-03-14,329.7084655761719
2022-03-15,330.66424560546875
2022-03-16,336.1231384277344
2022-03-17,341.9662780761719
2022-03-18,344.8040771484375
2022-03-21,343.59210205078125
2022-03-22,341.7691955566406
2022-03-23,324.151123046875
2022-03-24,329.5508117675781
2022-03-25,334.42828369140625
2022-03-28,339.8871765136719
2022-03-29,341.8973083496094
2022-03-30,343.207763671875
2022-03-31,349.63232421875
2022-04-01,349.6224365234375
2022-04-04,339.5028991699219
2022-04-05,337.5321960449219
2022-04-06,336.33001708984375
2022-04-07,338.14312744140625
2022-04-08,341.3947448730469
2022-04-11,333.9159851074219
2022-04-12,334.71405029296875
2022-04-13,333.14739990234375
2022-04-14,331.6890563964844
2022-04-18,322.2198181152344
2022-04-19,333.7681579589844
2022-04-20,340.9710693359375
2022-04-21,333.5513916015625
2022-04-22,316.40618896484375
2022-04-25,321.5694885253906
2022-04-26,312.24810791015625
2022-04-27,311.5484313964844
2022-04-28,291.1714172363281
2022-04-29,281.4361267089844
2022-05-02,278.3913879394531
2022-05-03,280.67742919921875
2022-05-04,282.4510803222656
2022-05-05,273.71099853515625
2022-05-06,265.6606140136719
2022-05-09,255.89584350585938
2022-05-10,263.8377685546875
2022-05-11,263.4534912109375
2022-05-12,265.2960510253906
2022-05-13,274.7279052734375
2022-05-16,277.56939697265625
2022-05-17,288.8362731933594
2022-05-18,282.5023498535156
2022-05-19,284.8208312988281
2022-05-20,283.449462890625
2022-05-23,285.48187255859375
2022-05-24,281.2887878417969
2022-05-25,279.2169494628906
2022-05-26,281.64398193359375
2022-05-27,286.2020568847656
2022-05-31,283.8835144042969
2022-06-01,279.0689697265625
2022-06-02,286.6756286621094
2022-06-03,278.072509765625
2022-06-06,279.99639892578125
2022-06-07,281.5058898925781
2022-06-08,277.53973388671875
2022-06-09,268.2361145019531
2022-06-10,264.08258056640625
2022-06-13,256.0319519042969
2022-06-14,249.125732421875
2022-06-15,253.77264404296875
2022-06-16,246.09689331054688
2022-06-17,241.64732360839844
2022-06-21,245.77130126953125
2022-06-22,244.58740234375
2022-06-23,248.11941528320312
2022-06-24,254.59149169921875
2022-06-27,256.0812683105469
2022-06-28,249.8656768798828
2022-06-29,253.38783264160156
2022-06-30,242.5550079345703
2022-07-01,251.67115783691406
2022-07-05,248.86924743652344
2022-07-06,248.42526245117188
2022-07-07,252.4900360107422
2022-07-08,251.24693298339844
2022-07-11,244.9129638671875
2022-07-12,240.50286865234375
2022-07-13,239.259765625
2022-07-14,235.88560485839844
2022-07-15,240.867919921875
2022-07-18,241.10472106933594
2022-07-19,251.13839721679688
2022-07-20,254.31521606445312
2022-07-21,263.7372131347656
2022-07-22,261.62591552734375
2022-07-25,259.54425048828125
2022-07-26,259.1199645996094
2022-07-27,262.9578552246094
2022-07-28,242.39715576171875
2022-07-29,237.23724365234375
2022-08-01,242.0123748779297
2022-08-02,247.4879913330078
2022-08-03,251.5527801513672
2022-08-04,247.20187377929688
2022-08-05,247.2117462158203
2022-08-08,252.4801788330078
2022-08-09,245.95877075195312
2022-08-10,250.64511108398438
2022-08-11,250.46749877929688
2022-08-12,253.84620666503906
2022-08-15,251.573974609375
2022-08-16,250.05258178710938
2022-08-17,241.98126220703125
2022-08-18,242.485107421875
2022-08-19,239.25460815429688
2022-08-22,232.65530395507812
2022-08-23,226.91549682617188
2022-08-24,227.20199584960938
2022-08-25,231.8847198486328
2022-08-26,221.4325408935547
2022-08-29,219.24920654296875
2022-08-30,220.30630493164062
2022-08-31,223.52691650390625
2022-09-01,223.91220092773438
2022-09-02,220.07908630371094
2022-09-06,219.02198791503906
2022-09-07,230.3139190673828
2022-09-08,234.59164428710938
2022-09-09,239.22496032714844
2022-09-12,242.18875122070312
2022-09-13,234.81884765625
2022-09-14,235.7672576904297
2022-09-15,229.85946655273438
2022-09-16,224.60374450683594
2022-09-19,220.2568817138672
2022-09-20,217.5796356201172
2022-09-21,211.60269165039062
2022-09-22,209.3206329345703
2022-09-23,204.97377014160156
2022-09-26,201.87168884277344
2022-09-27,199.53033447265625
2022-09-28,205.44796752929688
2022-09-29,201.50616455078125
2022-09-30,199.0264892578125
2022-10-03,205.9814453125
2022-10-04,203.75863647460938
2022-10-05,203.06707763671875
2022-10-06,197.02098083496094
2022-10-07,191.8739471435547
2022-10-10,187.98153686523438
2022-10-11,188.7224884033203
2022-10-12,184.50404357910156
2022-10-13,190.96507263183594
2022-10-14,193.30642700195312
2022-10-17,199.59947204589844
2022-10-18,199.8662109375
2022-10-19,195.50946044921875
2022-10-20,191.33056640625
2022-10-21,195.2822723388672
2022-10-24,193.99798583984375
2022-10-25,201.92111206054688
2022-10-26,205.11207580566406
2022-10-27,208.45126342773438
2022-10-28,211.54345703125
2022-10-31,211.96826171875
2022-11-01,216.59169006347656
2022-11-02,205.88267517089844
2022-11-03,198.4929962158203
2022-11-04,199.9452667236328
2022-11-07,201.66424560546875
2022-11-08,198.3843536376953
2022-11-09,198.02870178222656
2022-11-10,215.56427001953125
2022-11-11,216.85845947265625
2022-11-14,207.78515625
2022-11-15,212.75222778320312
2022-11-16,214.99827575683594
2022-11-17,211.6044464111328
2022-11-18,215.10711669921875
2022-11-21,211.7825469970703
2022-11-22,214.71133422851562
2022-11-23,223.32948303222656
2022-11-25,223.1612548828125
2022-11-28,222.1223602294922
2022-11-29,223.7648162841797
2022-11-30,231.65077209472656
2022-12-01,242.21815490722656
2022-12-02,240.0215301513672
2022-12-05,233.29327392578125
2022-12-06,233.4812469482422
2022-12-07,237.78536987304688
2022-12-08,242.54464721679688
2022-12-09,244.73135375976562
2022-12-12,245.84942626953125
2022-12-13,250.81649780273438
2022-12-14,250.60870361328125
2022-12-15,247.43255615234375
2022-12-16,244.40481567382812
2022-12-19,240.783447265625
2022-12-20,240.15017700195312
2022-12-21,245.0974578857422
2022-12-22,245.43386840820312
2022-12-23,246.1858367919922
2022-12-27,246.2451934814453
2022-12-28,244.93911743164062
2022-12-29,248.6990509033203
2022-12-30,246.99720764160156
2023-01-03,247.21487426757812
2023-01-04,254.78419494628906
2023-01-05,250.33163452148438
2023-01-06,255.20962524414062
2023-01-09,254.43788146972656
2023-01-10,256.7433166503906
2023-01-11,237.24119567871094
2023-01-12,236.02415466308594
2023-01-13,238.4384307861328
2023-01-17,238.55715942382812
2023-01-18,233.94631958007812
2023-01-19,232.71939086914062
2023-01-20,233.20420837402344
2023-01-23,235.76690673828125
2023-01-24,233.13494873046875
2023-01-25,237.824951171875
2023-01-26,238.46812438964844
2023-01-27,241.28805541992188
2023-01-30,238.49778747558594
2023-01-31,240.85267639160156
2023-02-01,247.5413818359375
2023-02-02,259.4544677734375
2023-02-03,255.74392700195312
2023-02-06,250.73731994628906
2023-02-07,254.78419494628906
2023-02-08,251.27163696289062
2023-02-09,245.84942626953125
2023-02-10,242.8909454345703
2023-02-13,243.30654907226562
2023-02-14,242.6732635498047
2023-02-15,244.56314086914062
2023-02-16,243.7517852783203
2023-02-17,244.85997009277344
2023-02-21,238.7847442626953
2023-02-22,238.21083068847656
2023-02-23,233.2833709716797
2023-02-24,232.69960021972656
2023-02-27,236.4100341796875
2023-02-28,235.7174072265625
2023-03-01,231.19561767578125
2023-03-02,233.52423095703125
2023-03-03,237.01220703125
2023-03-06,231.53253173828125
2023-03-07,228.28240966796875
2023-03-08,225.5078887939453
2023-03-09,226.76634216308594
2023-03-10,220.85069274902344
2023-03-13,220.99932861328125
2023-03-14,224.9926300048828
2023-03-15,223.43692016601562
2023-03-16,230.1056365966797
2023-03-17,233.69268798828125
2023-03-20,235.1592254638672
2023-03-21,242.64047241210938
2023-03-22,238.6075439453125
2023-03-23,239.14260864257812
2023-03-24,246.6634979248047
2023-03-27,244.77088928222656
2023-03-28,244.1168975830078
2023-03-29,244.08717346191406
2023-03-30,246.68331909179688
2023-03-31,251.00363159179688
2023-04-03,249.5469970703125
2023-04-04,253.75830078125
2023-04-05,259.782958984375
2023-04-06,260.1000061035156
2023-04-10,259.2181396484375
2023-04-11,264.0735168457031
2023-04-12,259.1685791015625
2023-04-13,260.3081359863281
2023-04-14,261.42779541015625
2023-04-17,258.2767639160156
2023-04-18,257.3255310058594
2023-04-19,266.04541015625
2023-04-20,265.0941162109375
2023-04-21,266.75885009765625
2023-04-24,266.86785888671875
2023-04-25,265.89678955078125
2023-04-26,263.260986328125
2023-04-27,266.2138671875
2023-04-28,270.0386962890625
2023-05-01,271.6142578125
2023-05-02,266.25347900390625
2023-05-03,269.6423645019531
2023-05-04,246.63375854492188
2023-05-05,255.6013946533203
2023-05-08,256.8201599121094
2023-05-09,249.69564819335938
2023-05-10,247.2382354736328
2023-05-11,247.4165802001953
2023-05-12,247.65472412109375
2023-05-15,246.3846435546875
2023-05-16,244.79705810546875
2023-05-17,243.5765838623047
2023-05-18,243.28883361816406
2023-05-19,241.88973999023438
2023-05-22,243.43768310546875
2023-05-23,235.4302520751953
2023-05-24,231.2826385498047
2023-05-25,231.36203002929688
2023-05-26,230.54840087890625
2023-05-30,230.26065063476562
2023-05-31,232.92977905273438
2023-06-01,231.95738220214844
2023-06-02,234.63644409179688
2023-06-05,238.80389404296875
2023-06-06,234.15025329589844
2023-06-07,238.22837829589844
2023-06-08,236.7102508544922
2023-06-09,235.22186279296875
2023-06-12,233.61444091796875
2023-06-13,237.20635986328125
2023-06-14,242.63394165039062
2023-06-15,246.870849609375
2023-06-16,250.44293212890625
2023-06-20,251.0184326171875
2023-06-21,242.9911651611328
2023-06-22,241.54248046875
2023-06-23,235.46002197265625
2023-06-26,237.67271423339844
2023-06-27,234.7852783203125
2023-06-28,233.11830139160156
2023-06-29,233.1282196044922
2023-06-30,240.15333557128906
2023-07-03,236.87892150878906
2023-07-05,235.76759338378906
2023-07-06,232.56265258789062
2023-07-07,234.09072875976562
2023-07-10,237.26589965820312
2023-07-11,241.09596252441406
2023-07-12,244.72760009765625
2023-07-13,245.15426635742188
2023-07-14,243.95364379882812
2023-07-17,245.33287048339844
2023-07-18,249.6590576171875
2023-07-19,249.35147094726562
2023-07-20,255.7811737060547
2023-07-21,256.76348876953125
2023-07-24,255.1759490966797
2023-07-25,254.10430908203125
2023-07-26,254.08447265625
2023-07-27,248.13101196289062
2023-07-28,250.36355590820312
2023-07-31,249.2224578857422
2023-08-01,247.3471221923828
2023-08-02,246.6823272705078
2023-08-03,237.61318969726562
2023-08-04,236.0355224609375
2023-08-07,238.3077392578125
2023-08-08,227.9685516357422
2023-08-09,227.10531616210938
2023-08-10,226.0932159423828
2023-08-11,225.4680938720703
2023-08-14,226.3425750732422
2023-08-15,222.9440155029297
2023-08-16,221.0062255859375
2023-08-17,219.85350036621094
2023-08-18,216.24624633789062
2023-08-21,217.02134704589844
2023-08-22,215.85870361328125
2023-08-23,216.18663024902344
2023-08-24,213.6327362060547
2023-08-25,214.7854461669922
2023-08-28,214.189208984375
2023-08-29,216.3157958984375
2023-08-30,217.34930419921875
2023-08-31,211.40676879882812
2023-09-01,212.21168518066406
2023-09-05,207.0343475341797
2023-09-06,208.7038116455078
2023-09-07,205.34498596191406
2023-09-08,205.50401306152344
2023-09-11,210.46270751953125
2023-09-12,209.1907501220703
2023-09-13,212.00299072265625
2023-09-14,213.27496337890625
2023-09-15,212.11231994628906
2023-09-18,209.94598388671875
2023-09-19,208.5547637939453
2023-09-20,207.4318389892578
2023-09-21,202.1849365234375
2023-09-22,202.74142456054688
2023-09-25,202.1650390625
2023-09-26,198.73667907714844
2023-09-27,195.2784881591797
2023-09-28,197.07713317871094
2023-09-29,195.1791229248047
2023-10-02,194.6722869873047
2023-10-03,192.3469696044922
2023-10-04,194.26486206054688
2023-10-05,195.10952758789062
2023-10-06,195.46728515625
2023-10-09,193.72825622558594
2023-10-10,197.99136352539062
2023-10-11,191.0253143310547
2023-10-12,186.17587280273438
2023-10-13,188.3919219970703
2023-10-16,189.97195434570312
2023-10-17,192.85377502441406
2023-10-18,190.6178741455078
2023-10-19,184.85421752929688
2023-10-20,186.3845672607422
2023-10-23,186.50381469726562
2023-10-24,188.38197326660156
2023-10-25,184.20828247070312
2023-10-26,179.81597900390625
2023-10-27,178.26577758789062
2023-10-30,178.26577758789062
2023-10-31,183.59219360351562
2023-11-01,186.3348846435547
2023-11-02,207.8790283203125
2023-11-03,209.7074737548828
2023-11-06,211.6949462890625
2023-11-07,203.52647399902344
2023-11-08,199.2235870361328
2023-11-09,197.65350341796875
2023-11-10,198.79627990722656
2023-11-13,202.58241271972656
2023-11-14,208.93301391601562
2023-11-15,210.615234375
2023-11-16,212.6558074951172
2023-11-17,211.80970764160156
2023-11-20,213.7407684326172
2023-11-21,215.5723114013672
2023-11-22,217.21469116210938
2023-11-24,218.9367218017578
2023-11-27,217.84181213378906
2023-11-28,218.81727600097656
2023-11-29,220.23074340820312
2023-11-30,224.65028381347656
2023-12-01,226.62115478515625
2023-12-04,228.30337524414062
2023-12-05,226.5116729736328
2023-12-06,228.39295959472656
2023-12-07,231.508544921875
2023-12-08,230.01544189453125
2023-12-11,230.4932403564453
2023-12-12,232.00624084472656
2023-12-13,241.5122528076172
2023-12-14,255.0296630859375
2023-12-15,253.40719604492188
2023-12-18,252.0733642578125
2023-12-19,252.66064453125
2023-12-20,246.46929931640625
2023-12-21,250.2716827392578
2023-12-22,249.79391479492188
2023-12-26,250.9485626220703
2023-12-27,249.35592651367188
2023-12-28,248.61935424804688
2023-12-29,248.1913299560547
2024-01-02,249.28627014160156
2024-01-03,240.90505981445312
2024-01-04,239.94947814941406
2024-01-05,238.3568572998047
2024-01-08,247.8628387451172
2024-01-09,246.69822692871094
2024-01-10,247.35519409179688
2024-01-11,247.19593811035156
2024-01-12,248.002197265625
2024-01-16,244.77713012695312
2024-01-17,243.81161499023438
2024-01-18,245.24496459960938
2024-01-19,245.69290161132812
2024-01-22,251.41641235351562
2024-01-23,246.75796508789062
2024-01-24,240.8453369140625
2024-01-25,243.7518768310547
2024-01-26,243.3238525390625
2024-01-29,245.88201904296875
2024-01-30,243.7220001220703
2024-01-31,241.71131896972656
2024-02-01,246.5091094970703
2024-02-02,244.60792541503906
2024-02-05,242.97547912597656
2024-02-06,251.08792114257812
2024-02-07,249.73419189453125
2024-02-08,250.16221618652344
2024-02-09,250.87889099121094
2024-02-12,251.56570434570312
2024-02-13,246.80772399902344
2024-02-14,247.92257690429688
2024-02-15,253.87503051757812
2024-02-16,249.9133758544922
2024-02-20,249.79391479492188
2024-02-21,249.79391479492188
2024-02-22,236.60494995117188
2024-02-23,236.6547088623047
2024-02-26,226.79037475585938
2024-02-27,224.9986572265625
2024-02-28,223.75442504882812
2024-02-29,222.0995635986328
2024-03-01,222.30892944335938
2024-03-04,224.30271911621094
2024-03-05,222.5880584716797
2024-03-06,223.81422424316406
2024-03-07,228.1707000732422
2024-03-08,223.70457458496094
2024-03-11,226.40618896484375
2024-03-12,225.85787963867188
2024-03-13,221.4814910888672
2024-03-14,217.53378295898438
2024-03-15,214.72250366210938
2024-03-18,215.79916381835938
2024-03-19,217.3942108154297
2024-03-20,219.79673767089844
2024-03-21,223.69461059570312
2024-03-22,220.25531005859375
2024-03-25,218.96929931640625
2024-03-26,215.7194061279297
2024-03-27,223.17620849609375
2024-03-28,225.46910095214844
2024-04-01,222.18930053710938
2024-04-02,216.71630859375
2024-04-03,214.07452392578125
2024-04-04,211.2333526611328
2024-04-05,216.0982208251953
2024-04-08,216.22781372070312
2024-04-09,223.09646606445312
2024-04-10,217.5636749267578
2024-04-11,216.74620056152344
2024-04-12,213.77545166015625
2024-04-15,210.00717163085938
2024-04-16,209.4488983154297
2024-04-17,207.65447998046875
2024-04-18,206.73733520507812
2024-04-19,205.9198760986328
2024-04-22,206.62767028808594
2024-04-23,210.45578002929688
2024-04-24,210.5155792236328
2024-04-25,206.0694122314453
2024-04-26,206.0694122314453
2024-04-29,207.8339080810547
2024-04-30,208.1030731201172
2024-05-01,210.88441467285156
2024-05-02,198.11412048339844
2024-05-03,202.380859375
2024-05-06,200.3372344970703
2024-05-07,200.89549255371094
2024-05-08,199.82879638671875
2024-05-09,204.06564331054688
2024-05-10,203.29800415039062
2024-05-13,206.67752075195312
2024-05-14,212.30926513671875
2024-05-15,219.46878051757812
2024-05-16,218.25057983398438
2024-05-17,217.32192993164062
2024-05-20,214.27638244628906
2024-05-21,212.67872619628906
2024-05-22,212.77857971191406
2024-05-23,206.23814392089844
2024-05-24,206.04843139648438
2024-05-28,204.34092712402344
2024-05-29,202.2140350341797
2024-05-30,206.3380126953125
2024-05-31,208.76446533203125
2024-06-03,214.6158905029297
2024-06-04,214.7357177734375
2024-06-05,215.0352783203125
2024-06-06,216.083740234375
2024-06-07,212.2593536376953
2024-06-10,206.78733825683594
2024-06-11,206.23814392089844
2024-06-12,210.79148864746094
2024-06-13,208.99412536621094
2024-06-14,207.985595703125
2024-06-17,205.4692840576172
2024-06-18,201.79464721679688
2024-06-20,201.78466796875
2024-06-21,203.1027374267578
2024-06-24,200.4366455078125
2024-06-25,198.32972717285156
2024-06-26,199.7376708984375
2024-06-27,206.92713928222656
2024-06-28,210.02261352539062
2024-07-01,211.13099670410156
2024-07-02,210.94126892089844
2024-07-03,211.13099670410156
2024-07-05,213.74716186523438
2024-07-08,211.42056274414062
2024-07-09,217.75131225585938
2024-07-10,220.25762939453125
2024-07-11,224.1519317626953
2024-07-12,220.14779663085938
2024-07-15,219.51870727539062
2024-07-16,228.94491577148438
2024-07-17,229.9634246826172
2024-07-18,219.94808959960938
2024-07-19,221.4658660888672
2024-07-22,222.2646942138672
2024-07-23,223.04354858398438
2024-07-24,224.24180603027344
2024-07-25,222.1648406982422
2024-07-26,219.97804260253906
2024-07-29,222.3046417236328
2024-07-30,222.384521484375
2024-07-31,220.59713745117188
2024-08-01,235.60516357421875
2024-08-02,236.783447265625
2024-08-05,232.98899841308594
2024-08-06,230.49266052246094
2024-08-07,224.980712890625
2024-08-08,229.6638641357422
2024-08-09,229.25445556640625
2024-08-12,227.97633361816406
2024-08-13,231.73085021972656
2024-08-14,232.3099822998047
2024-08-15,237.6999969482422
2024-08-16,239.25
2024-08-19,238.0
2024-08-20,237.0399932861328
2024-08-21,238.27000427246094
2024-08-22,239.07000732421875
2024-08-23,242.41000366210938
2024-08-26,241.75999450683594
2024-08-27,241.80999755859375
2024-08-28,241.9199981689453
2024-08-29,243.5399932861328
2024-08-30,245.1699981689453
2024-09-03,244.83999633789062
2024-09-04,244.9600067138672
2024-09-05,243.14999389648438
2024-09-06,244.52999877929688
2024-09-09,245.0399932861328
2024-09-10,246.8000030517578
2024-09-11,244.52999877929688
2024-09-12,242.72999572753906
2024-09-13,246.0500030517578
2024-09-16,246.0500030517578
2024-09-17,241.44000244140625
2024-09-18,241.52999877929688
2024-09-19,245.67999267578125
2024-09-20,242.5
2024-09-23,244.8699951171875
2024-09-24,245.89999389648438
2024-09-25,245.02000427246094
2024-09-26,244.9499969482422
2024-09-27,246.8300018310547
2024-09-30,247.32000732421875
2024-10-01,245.1300048828125
2024-10-02,243.92999267578125
2024-10-03,239.5399932861328
2024-10-04,239.17999267578125
2024-10-07,232.9600067138672
2024-10-08,234.9499969482422
2024-10-09,234.41000366210938
2024-10-10,234.6199951171875
2024-10-11,236.02999877929688
2024-10-14,237.33999633789062
2024-10-15,235.3800048828125
2024-10-16,235.1199951171875
2024-10-17,234.13999938964844
2024-10-18,239.94000244140625
2024-10-21,236.4199981689453
2024-10-22,236.7100067138672
2024-10-23,237.82000732421875
2024-10-24,235.6199951171875
2024-10-25,233.6300048828125
2024-10-28,236.6300048828125
2024-10-29,236.44000244140625
2024-10-30,235.22000122070312
2024-10-31,201.05999755859375
2024-11-01,211.2100067138672
2024-11-04,207.3300018310547
2024-11-05,203.5
2024-11-06,201.9199981689453
2024-11-07,198.02999877929688
2024-11-08,195.5500030517578
2024-11-11,198.02000427246094
2024-11-12,195.5800018310547
2024-11-13,193.97999572753906
2024-11-14,190.77999877929688
2024-11-15,192.14999389648438
2024-11-18,194.42999267578125
2024-11-19,193.07000732421875
2024-11-20,187.42999267578125
2024-11-21,190.63999938964844
2024-11-22,191.7100067138672
2024-11-25,194.63999938964844
2024-11-26,191.00999450683594
2024-11-27,192.0
2024-11-29,192.85000610351562
2024-12-02,194.30999755859375
2024-12-03,188.1300048828125
2024-12-04,187.3300018310547
2024-12-05,186.47000122070312
2024-12-06,184.64999389648438
2024-12-09,187.0399932861328
2024-12-10,186.52000427246094
2024-12-11,183.6199951171875
2024-12-12,183.30999755859375
2024-12-13,180.13999938964844
2024-12-16,177.25
2024-12-17,178.27999877929688
